,pt_no,coordinate
2484,pt_no2484,"[[-1.329027939306961], [28.35846544727881], [5.0999999999999925]]"
2485,pt_no2485,"[[2.165423325250046], [38.50493241286508], [5.0999999999999925]]"
2486,pt_no2486,"[[-20.08567269956391], [-3.179275036332143], [5.099999999999995]]"
2487,pt_no2487,"[[-16.97162045820744], [0.3153823496599486], [5.099999999999995]]"
2488,pt_no2488,"[[-19.68006855458218], [1.812462587290874], [5.099999999999995]]"
2489,pt_no2489,"[[11.68918938753561], [-36.99324340308559], [5.099999999999987]]"
2490,pt_no2490,"[[-3.310810612464394], [-36.99324340308559], [5.099999999999989]]"
2491,pt_no2491,"[[-23.01475164569763], [-8.853980177226163], [5.099999999999995]]"
2492,pt_no2492,"[[-28.08996919820113], [-15.47756936987048], [5.099999999999997]]"
2493,pt_no2493,"[[-48.31081061246439], [-22.82657673641886], [5.099999999999998]]"
2494,pt_no2494,"[[-5.984319721678158], [0.5784160341685265], [5.099999999999993]]"
2495,pt_no2495,"[[11.68918938753561], [5.506756596914727], [5.099999999999987]]"
2496,pt_no2496,"[[0.9518482574519709], [5.09599639542148], [5.0999999999999925]]"
2497,pt_no2497,"[[-3.310810612464394], [48.00675659691488], [5.099999999999994]]"
2498,pt_no2498,"[[-7.911423597049637], [34.31259349296867], [5.099999999999993]]"
2499,pt_no2499,"[[-15.87837196771141], [-9.3121436095186], [5.099999999999995]]"
2500,pt_no2500,"[[-19.96306565471945], [-16.97439226117676], [5.099999999999995]]"
2501,pt_no2501,"[[-10.81806021723456], [17.58294070941937], [5.099999999999994]]"
2502,pt_no2502,"[[-26.89591759545591], [17.67606516555498], [5.099999999999995]]"
2503,pt_no2503,"[[-28.01005542398154], [11.76540061083604], [5.099999999999997]]"
2504,pt_no2504,"[[-16.61865654458071], [-24.25268022787807], [5.099999999999995]]"
2505,pt_no2505,"[[-22.6911914637689], [23.74763620004548], [5.099999999999995]]"
2506,pt_no2506,"[[-29.84431173239206], [23.75557537292733], [5.099999999999997]]"
2507,pt_no2507,"[[-13.49751732377867], [-1.907946215190279], [5.099999999999994]]"
2508,pt_no2508,"[[-21.27341130104029], [17.81103914161044], [5.099999999999995]]"
2509,pt_no2509,"[[-37.00273597816991], [26.99200096489556], [5.099999999999998]]"
2510,pt_no2510,"[[-14.79301836209976], [2.485279024692147], [5.099999999999994]]"
2511,pt_no2511,"[[1.541628838911844], [-3.297891342336662], [5.0999999999999925]]"
2512,pt_no2512,"[[-17.42072687663915], [4.107044948187812], [5.099999999999995]]"
2513,pt_no2513,"[[-22.87732272834001], [1.219087303833483], [5.099999999999995]]"
2514,pt_no2514,"[[-22.31081061246439], [8.00675659691511], [5.099999999999995]]"
2515,pt_no2515,"[[-20.80476981989933], [4.879430667042996], [5.099999999999995]]"
2516,pt_no2516,"[[-23.90879693425315], [10.70260472592031], [5.099999999999995]]"
2517,pt_no2517,"[[-48.31081061246439], [33.84008993024806], [5.099999999999998]]"
2518,pt_no2518,"[[-18.31081061246439], [-36.99324340308559], [5.099999999999992]]"
2519,pt_no2519,"[[-16.64842317275837], [37.98481032599836], [5.099999999999995]]"
2520,pt_no2520,"[[11.68918938753561], [-8.659910069751973], [5.099999999999987]]"
2521,pt_no2521,"[[-48.31081061246439], [-36.99324340308559], [5.099999999999998]]"
2522,pt_no2522,"[[-48.31081061246439], [19.67342326358129], [5.099999999999998]]"
2523,pt_no2523,"[[-18.31081061246439], [48.00675659691488], [5.099999999999995]]"
2524,pt_no2524,"[[11.68918938753561], [19.67342326358141], [5.099999999999987]]"
2525,pt_no2525,"[[-48.31081061246439], [48.0067565969149], [5.099999999999998]]"
2526,pt_no2526,"[[11.68918938753561], [48.00675659691488], [5.099999999999987]]"
2527,pt_no2527,"[[-14.70693514085473], [9.742291553385366], [-15.09999999999993]]"
2528,pt_no2528,"[[-11.86131352079524], [7.674903552950418], [-15.09999999999993]]"
2529,pt_no2529,"[[-11.06240643992481], [11.75308351520938], [-15.09999999999993]]"
2530,pt_no2530,"[[-16.50478568118551], [21.4190921980998], [-15.09999999999993]]"
2531,pt_no2531,"[[-10.81806021723468], [17.58294070941944], [-15.09999999999993]]"
2532,pt_no2532,"[[-10.57486854462026], [24.72801657221876], [-15.09999999999993]]"
2533,pt_no2533,"[[-37.00273597816997], [26.99200096489552], [-15.09999999999993]]"
2534,pt_no2534,"[[-36.11113011658506], [14.14337897135101], [-15.09999999999993]]"
2535,pt_no2535,"[[-29.84431173239216], [23.75557537292719], [-15.09999999999993]]"
2536,pt_no2536,"[[-20.08567269956386], [-3.179275036332179], [-15.09999999999994]]"
2537,pt_no2537,"[[-15.87837196771134], [-9.312143609518671], [-15.09999999999994]]"
2538,pt_no2538,"[[-13.49751732377859], [-1.907946215190258], [-15.09999999999994]]"
2539,pt_no2539,"[[1.618363687121775], [13.15633189138004], [-15.09999999999994]]"
2540,pt_no2540,"[[-3.941701099624806], [20.16065708929208], [-15.09999999999993]]"
2541,pt_no2541,"[[3.505169365704539], [21.51914386261786], [-15.09999999999993]]"
2542,pt_no2542,"[[-21.27341130104035], [17.8110391416104], [-15.09999999999993]]"
2543,pt_no2543,"[[-16.12120009217049], [15.09362684650582], [-15.09999999999993]]"
2544,pt_no2544,"[[-33.31081061246439], [48.00675659691488], [-15.09999999999992]]"
2545,pt_no2545,"[[-25.24890947080544], [33.81905498216818], [-15.09999999999993]]"
2546,pt_no2546,"[[-38.43681545727372], [38.13293181422831], [-15.09999999999992]]"
2547,pt_no2547,"[[-33.31081061246439], [-36.99324340308559], [-15.1]]"
2548,pt_no2548,"[[-25.81081061246439], [-26.63570527819091], [-15.09999999999994]]"
2549,pt_no2549,"[[-36.89201592415109], [-25.65760625945462], [-15.09999999999994]]"
2550,pt_no2550,"[[-23.90251304905077], [4.93901235900654], [-15.09999999999993]]"
2551,pt_no2551,"[[-27.19433016894184], [2.052023229729905], [-15.09999999999993]]"
2552,pt_no2552,"[[-26.19961351497849], [7.976354141057008], [-15.09999999999993]]"
2553,pt_no2553,"[[-48.31081061246439], [-8.659910069752101], [-15.1]]"
2554,pt_no2554,"[[-37.5188838968479], [-15.01929936607621], [-15.09999999999994]]"
2555,pt_no2555,"[[-38.22797829657939], [-7.129841680143286], [-15.09999999999994]]"
2556,pt_no2556,"[[-31.7141600608667], [-1.499617466080011], [-15.09999999999993]]"
2557,pt_no2557,"[[-30.6667553176295], [-8.5038022156036], [-15.09999999999994]]"
2558,pt_no2558,"[[-16.71511097236352], [29.02310829790334], [-15.09999999999993]]"
2559,pt_no2559,"[[-6.640977296114038], [7.212753661505651], [-15.09999999999994]]"
2560,pt_no2560,"[[-5.772576505691468], [14.17755352468508], [-15.09999999999993]]"
2561,pt_no2561,"[[11.68918938753561], [-22.82657673641876], [-15.10000000000001]]"
2562,pt_no2562,"[[0.1549602640111942], [-14.38559671333354], [-15.09999999999994]]"
2563,pt_no2563,"[[-3.322826672576351], [-25.81153695379418], [-15.09999999999994]]"
2564,pt_no2564,"[[11.68918938753561], [33.84008993024815], [-15.10000000000001]]"
2565,pt_no2565,"[[-1.329027939307135], [28.3584654472788], [-15.09999999999993]]"
2566,pt_no2566,"[[2.165423325249968], [38.50493241286507], [-15.09999999999993]]"
2567,pt_no2567,"[[-31.22759205352775], [6.099848727630526], [-15.09999999999993]]"
2568,pt_no2568,"[[-28.01005542398156], [11.76540061083598], [-15.09999999999993]]"
2569,pt_no2569,"[[-23.01475164569757], [-8.853980177226248], [-15.09999999999994]]"
2570,pt_no2570,"[[-19.96306565471939], [-16.97439226117685], [-15.09999999999994]]"
2571,pt_no2571,"[[-7.420808043746758], [-7.757195181304681], [-15.09999999999994]]"
2572,pt_no2572,"[[-10.56816011633921], [-16.39742150368943], [-15.09999999999994]]"
2573,pt_no2573,"[[-16.61865654458064], [-24.25268022787821], [-15.09999999999994]]"
2574,pt_no2574,"[[-7.91142359704984], [34.31259349296864], [-15.09999999999993]]"
2575,pt_no2575,"[[-28.08996919820108], [-15.47756936987059], [-15.09999999999994]]"
2576,pt_no2576,"[[-48.31081061246439], [-22.82657673641886], [-15.1]]"
2577,pt_no2577,"[[-20.80476981989933], [11.13408252678722], [-15.09999999999993]]"
2578,pt_no2578,"[[-23.71728232908894], [13.99415193350215], [-15.09999999999993]]"
2579,pt_no2579,"[[-23.90879693425314], [10.70260472592028], [-15.09999999999993]]"
2580,pt_no2580,"[[11.68918938753561], [-36.99324340308559], [-15.10000000000001]]"
2581,pt_no2581,"[[-3.310810612464394], [-36.99324340308559], [-15.10000000000001]]"
2582,pt_no2582,"[[11.68918938753561], [5.506756596914727], [-15.10000000000001]]"
2583,pt_no2583,"[[0.9518482574519851], [5.095996395421501], [-15.09999999999994]]"
2584,pt_no2584,"[[-26.89591759545595], [17.6760651655549], [-15.09999999999993]]"
2585,pt_no2585,"[[-3.310810612464394], [48.00675659691488], [-15.09999999999993]]"
2586,pt_no2586,"[[-25.43478880758438], [-3.042505234225288], [-15.09999999999994]]"
2587,pt_no2587,"[[-22.69119146376902], [23.74763620004539], [-15.09999999999993]]"
2588,pt_no2588,"[[-17.42072687663911], [4.107044948187822], [-15.09999999999994]]"
2589,pt_no2589,"[[-16.97162045820738], [0.3153823496599486], [-15.09999999999994]]"
2590,pt_no2590,"[[-19.68006855458214], [1.812462587290845], [-15.09999999999994]]"
2591,pt_no2591,"[[-20.80476981989932], [4.879430667042982], [-15.09999999999993]]"
2592,pt_no2592,"[[-48.31081061246439], [5.506756596914599], [-15.1]]"
2593,pt_no2593,"[[-39.05131050251642], [1.36412765044534], [-15.09999999999993]]"
2594,pt_no2594,"[[-11.36829201101874], [3.6406924003585], [-15.09999999999994]]"
2595,pt_no2595,"[[-5.984319721678112], [0.5784160341685691], [-15.09999999999994]]"
2596,pt_no2596,"[[-22.87732272833998], [1.219087303833444], [-15.09999999999994]]"
2597,pt_no2597,"[[-20.05108223229021], [14.10822019799931], [-15.09999999999993]]"
2598,pt_no2598,"[[-14.7930183620997], [2.485279024692183], [-15.09999999999994]]"
2599,pt_no2599,"[[-17.42072687663915], [11.90646824564241], [-15.09999999999993]]"
2600,pt_no2600,"[[-22.31081061246439], [8.00675659691511], [-15.09999999999993]]"
2601,pt_no2601,"[[1.541628838911887], [-3.297891342336655], [-15.09999999999994]]"
2602,pt_no2602,"[[-48.31081061246439], [33.84008993024806], [-15.1]]"
2603,pt_no2603,"[[-18.31081061246439], [-36.99324340308559], [-15.10000000000001]]"
2604,pt_no2604,"[[-16.64842317275864], [37.98481032599827], [-15.09999999999993]]"
2605,pt_no2605,"[[-14.7069351408547], [6.271221640444907], [-15.09999999999994]]"
2606,pt_no2606,"[[-48.31081061246439], [19.67342326358129], [-15.1]]"
2607,pt_no2607,"[[11.68918938753561], [-8.659910069751973], [-15.10000000000001]]"
2608,pt_no2608,"[[-18.31081061246439], [48.00675659691488], [-15.09999999999992]]"
2609,pt_no2609,"[[-48.31081061246439], [-36.99324340308559], [-15.1]]"
2610,pt_no2610,"[[-48.31081061246439], [48.0067565969149], [-15.1]]"
2611,pt_no2611,"[[11.68918938753561], [48.00675659691488], [-15.10000000000001]]"
2612,pt_no2612,"[[11.68918938753561], [19.67342326358141], [-15.10000000000001]]"
2613,pt_no2613,"[[11.68918938753561], [33.84008993024818], [-15.69999999999998]]"
2614,pt_no2614,"[[-1.329027939306975], [28.35846544727881], [-15.69999999999993]]"
2615,pt_no2615,"[[2.165423325250043], [38.50493241286508], [-15.69999999999993]]"
2616,pt_no2616,"[[-31.7141600608667], [-1.499617466079926], [-15.69999999999993]]"
2617,pt_no2617,"[[-38.22797829657938], [-7.129841680143173], [-15.69999999999993]]"
2618,pt_no2618,"[[-30.66675531762953], [-8.5038022156035], [-15.69999999999994]]"
2619,pt_no2619,"[[-14.7069351408547], [9.742291553385312], [-15.69999999999993]]"
2620,pt_no2620,"[[-17.42072687663911], [11.9064682456424], [-15.69999999999993]]"
2621,pt_no2621,"[[-16.12120009217042], [15.09362684650581], [-15.69999999999993]]"
2622,pt_no2622,"[[-11.06240643992477], [11.75308351520927], [-15.69999999999993]]"
2623,pt_no2623,"[[-10.81806021723456], [17.58294070941935], [-15.69999999999993]]"
2624,pt_no2624,"[[-22.31081061246439], [8.00675659691511], [-15.69999999999993]]"
2625,pt_no2625,"[[-20.80476981989932], [11.13408252678724], [-15.69999999999993]]"
2626,pt_no2626,"[[-23.90879693425315], [10.70260472592031], [-15.69999999999993]]"
2627,pt_no2627,"[[11.68918938753561], [-22.82657673641859], [-15.69999999999999]]"
2628,pt_no2628,"[[0.154960264011212], [-14.3855967133335], [-15.69999999999994]]"
2629,pt_no2629,"[[-3.322826672576157], [-25.81153695379413], [-15.69999999999994]]"
2630,pt_no2630,"[[-23.71728232908892], [13.99415193350221], [-15.69999999999993]]"
2631,pt_no2631,"[[-21.27341130104028], [17.81103914161045], [-15.69999999999993]]"
2632,pt_no2632,"[[-26.89591759545591], [17.67606516555499], [-15.69999999999993]]"
2633,pt_no2633,"[[11.68918938753561], [5.506756596914812], [-15.69999999999999]]"
2634,pt_no2634,"[[1.618363687121786], [13.15633189138002], [-15.69999999999993]]"
2635,pt_no2635,"[[0.9518482574519425], [5.095996395421526], [-15.69999999999994]]"
2636,pt_no2636,"[[-14.70693514085473], [6.271221640444855], [-15.69999999999993]]"
2637,pt_no2637,"[[-11.86131352079525], [7.674903552950322], [-15.69999999999993]]"
2638,pt_no2638,"[[-11.3682920110188], [3.640692400358404], [-15.69999999999993]]"
2639,pt_no2639,"[[-39.05131050251641], [1.364127650445432], [-15.69999999999993]]"
2640,pt_no2640,"[[-48.31081061246439], [33.84008993024809], [-15.69999999999997]]"
2641,pt_no2641,"[[-37.0027359781699], [26.99200096489558], [-15.699999999999921]]"
2642,pt_no2642,"[[-38.43681545727367], [38.13293181422834], [-15.699999999999921]]"
2643,pt_no2643,"[[-27.19433016894184], [2.052023229729961], [-15.69999999999993]]"
2644,pt_no2644,"[[-26.19961351497849], [7.976354141057037], [-15.69999999999993]]"
2645,pt_no2645,"[[-31.22759205352776], [6.099848727630601], [-15.69999999999993]]"
2646,pt_no2646,"[[-17.42072687663915], [4.107044948187812], [-15.69999999999993]]"
2647,pt_no2647,"[[-14.79301836209976], [2.485279024692144], [-15.69999999999993]]"
2648,pt_no2648,"[[-18.31081061246439], [-36.99324340308539], [-15.69999999999999]]"
2649,pt_no2649,"[[-25.81081061246439], [-26.63570527819085], [-15.69999999999994]]"
2650,pt_no2650,"[[-16.61865654458076], [-24.25268022787802], [-15.69999999999994]]"
2651,pt_no2651,"[[-6.64097729611407], [7.212753661505523], [-15.69999999999993]]"
2652,pt_no2652,"[[-5.984319721678172], [0.5784160341685336], [-15.69999999999994]]"
2653,pt_no2653,"[[-48.31081061246439], [5.506756596914691], [-15.69999999999998]]"
2654,pt_no2654,"[[-36.11113011658504], [14.14337897135109], [-15.69999999999993]]"
2655,pt_no2655,"[[-22.6911914637689], [23.74763620004548], [-15.69999999999993]]"
2656,pt_no2656,"[[11.68918938753561], [-36.99324340308539], [-15.700000000000001]]"
2657,pt_no2657,"[[-3.310810612464394], [-36.99324340308539], [-15.700000000000001]]"
2658,pt_no2658,"[[-3.310810612464394], [48.00675659691488], [-15.699999999999921]]"
2659,pt_no2659,"[[-7.911423597049644], [34.31259349296867], [-15.69999999999993]]"
2660,pt_no2660,"[[-28.01005542398154], [11.76540061083604], [-15.69999999999993]]"
2661,pt_no2661,"[[-20.08567269956391], [-3.179275036332143], [-15.69999999999994]]"
2662,pt_no2662,"[[-16.97162045820744], [0.3153823496599486], [-15.69999999999993]]"
2663,pt_no2663,"[[-19.68006855458218], [1.812462587290874], [-15.69999999999993]]"
2664,pt_no2664,"[[-33.31081061246439], [48.00675659691488], [-15.699999999999921]]"
2665,pt_no2665,"[[-25.24890947080527], [33.81905498216828], [-15.699999999999921]]"
2666,pt_no2666,"[[-33.31081061246439], [-36.99324340308539], [-15.69999999999999]]"
2667,pt_no2667,"[[-36.8920159241511], [-25.65760625945449], [-15.69999999999994]]"
2668,pt_no2668,"[[-22.87732272834001], [1.219087303833486], [-15.69999999999993]]"
2669,pt_no2669,"[[-37.51888389684791], [-15.0192993660761], [-15.69999999999994]]"
2670,pt_no2670,"[[-23.90251304905077], [4.939012359006565], [-15.69999999999993]]"
2671,pt_no2671,"[[-48.31081061246439], [-8.659910069751977], [-15.69999999999998]]"
2672,pt_no2672,"[[-20.05108223229017], [14.10822019799934], [-15.69999999999993]]"
2673,pt_no2673,"[[-3.941701099624751], [20.16065708929211], [-15.69999999999993]]"
2674,pt_no2674,"[[3.505169365704603], [21.51914386261788], [-15.69999999999993]]"
2675,pt_no2675,"[[-13.49751732377867], [-1.907946215190293], [-15.69999999999994]]"
2676,pt_no2676,"[[-7.42080804374682], [-7.757195181304724], [-15.69999999999994]]"
2677,pt_no2677,"[[-25.4347888075844], [-3.042505234225217], [-15.69999999999993]]"
2678,pt_no2678,"[[-10.57486854462005], [24.72801657221874], [-15.69999999999993]]"
2679,pt_no2679,"[[-29.84431173239207], [23.75557537292735], [-15.69999999999993]]"
2680,pt_no2680,"[[-16.71511097236331], [29.02310829790339], [-15.69999999999993]]"
2681,pt_no2681,"[[-16.64842317275836], [37.98481032599835], [-15.699999999999921]]"
2682,pt_no2682,"[[-20.80476981989933], [4.879430667042996], [-15.69999999999993]]"
2683,pt_no2683,"[[-16.50478568118537], [21.41909219809981], [-15.69999999999993]]"
2684,pt_no2684,"[[-28.08996919820114], [-15.47756936987047], [-15.69999999999994]]"
2685,pt_no2685,"[[-19.96306565471946], [-16.97439226117677], [-15.69999999999994]]"
2686,pt_no2686,"[[-10.56816011633924], [-16.39742150368937], [-15.69999999999994]]"
2687,pt_no2687,"[[1.541628838911841], [-3.297891342336634], [-15.69999999999994]]"
2688,pt_no2688,"[[-5.77257650569142], [14.17755352468491], [-15.69999999999993]]"
2689,pt_no2689,"[[-23.01475164569764], [-8.853980177226163], [-15.69999999999994]]"
2690,pt_no2690,"[[-15.87837196771141], [-9.312143609518643], [-15.69999999999994]]"
2691,pt_no2691,"[[-48.31081061246439], [19.67342326358134], [-15.69999999999997]]"
2692,pt_no2692,"[[11.68918938753561], [-8.659910069751831], [-15.69999999999999]]"
2693,pt_no2693,"[[11.68918938753561], [48.00675659691488], [-15.69999999999997]]"
2694,pt_no2694,"[[11.68918938753561], [19.67342326358148], [-15.69999999999998]]"
2695,pt_no2695,"[[-48.31081061246439], [48.00675659691489], [-15.69999999999997]]"
2696,pt_no2696,"[[-18.31081061246439], [48.00675659691488], [-15.699999999999921]]"
2697,pt_no2697,"[[-48.31081061246439], [-36.99324340308539], [-15.69999999999999]]"
2698,pt_no2698,"[[-48.31081061246439], [-22.8265767364187], [-15.69999999999999]]"
2699,pt_no2699,"[[-17.78105845994909], [-12.78348695065972], [-35.89999999999996]]"
2700,pt_no2700,"[[-34.27010460503067], [-13.3920182303814], [-35.89999999999995]]"
2701,pt_no2701,"[[-24.86761464664679], [0.7607474153723004], [-35.89999999999996]]"
2702,pt_no2702,"[[-36.77030845076164], [10.85466266857595], [-35.89999999999995]]"
2703,pt_no2703,"[[-38.50592978547358], [-0.9859523238540859], [-35.89999999999995]]"
2704,pt_no2704,"[[0.15116231221538], [0.1338890653427001], [-35.89999999999997]]"
2705,pt_no2705,"[[-11.48109480939288], [10.05154553945665], [-35.89999999999996]]"
2706,pt_no2706,"[[-12.06928718550152], [-1.661278305466801], [-35.89999999999996]]"
2707,pt_no2707,"[[-25.88874364878999], [36.26231592868584], [-35.89999999999996]]"
2708,pt_no2708,"[[-18.82927896097232], [23.77344042218531], [-35.89999999999996]]"
2709,pt_no2709,"[[-34.89244130256168], [25.31630257419059], [-35.89999999999995]]"
