,pt_no,coordinate
2475,pt_no2475,"[[-1.329027939307132], [28.35846544727882], [5.699999999999993]]"
2476,pt_no2476,"[[11.68918938753561], [33.84008993024813], [5.099999999999987]]"
2477,pt_no2477,"[[11.68918938753561], [33.8400899302482], [5.699999999999989]]"
2478,pt_no2478,"[[-25.4347888075844], [-3.042505234225253], [5.099999999999995]]"
2479,pt_no2479,"[[-26.89591759545595], [17.67606516555495], [5.699999999999997]]"
2480,pt_no2480,"[[3.505169365704631], [21.51914386261783], [5.0999999999999925]]"
2481,pt_no2481,"[[11.68918938753561], [-22.82657673641884], [5.099999999999987]]"
2482,pt_no2482,"[[-28.08996919820111], [-15.47756936987051], [5.099999999999997]]"
2483,pt_no2483,"[[-23.01475164569761], [-8.853980177226191], [5.099999999999995]]"
2484,pt_no2484,"[[-18.31081061246439], [-36.99324340308559], [5.099999999999992]]"
2485,pt_no2485,"[[-23.01475164569754], [-8.853980177226227], [5.699999999999997]]"
2486,pt_no2486,"[[-7.420808043746803], [-7.757195181304724], [5.099999999999993]]"
2487,pt_no2487,"[[-20.0856726995639], [-3.179275036332157], [5.099999999999995]]"
2488,pt_no2488,"[[3.505169365704514], [21.51914386261794], [5.699999999999993]]"
2489,pt_no2489,"[[11.68918938753561], [-8.659910069751831], [5.699999999999989]]"
2490,pt_no2490,"[[-31.22759205352775], [6.099848727630569], [5.6999999999999975]]"
2491,pt_no2491,"[[11.68918938753561], [-36.99324340308519], [5.699999999999989]]"
2492,pt_no2492,"[[11.68918938753561], [19.67342326358153], [5.699999999999989]]"
2493,pt_no2493,"[[11.68918938753561], [48.00675659691488], [5.099999999999987]]"
2494,pt_no2494,"[[11.68918938753561], [19.67342326358138], [5.099999999999987]]"
2495,pt_no2495,"[[11.68918938753561], [48.00675659691488], [5.699999999999989]]"
2496,pt_no2496,"[[-48.31081061246439], [48.0067565969149], [5.099999999999998]]"
2497,pt_no2497,"[[-48.31081061246439], [48.00675659691488], [5.699999999999997]]"
2498,pt_no2498,"[[-48.31081061246439], [-8.659910069751966], [-15.69999999999998]]"
2499,pt_no2499,"[[-37.51888389684788], [-15.01929936607611], [-15.69999999999994]]"
2500,pt_no2500,"[[-38.22797829657937], [-7.129841680143201], [-15.69999999999993]]"
2501,pt_no2501,"[[-31.71416006086671], [-1.499617466079982], [-15.09999999999993]]"
2502,pt_no2502,"[[-39.05131050251642], [1.364127650445379], [-15.09999999999993]]"
2503,pt_no2503,"[[-38.2279782965794], [-7.129841680143258], [-15.09999999999994]]"
2504,pt_no2504,"[[-31.7141600608667], [-1.499617466079968], [-15.69999999999993]]"
2505,pt_no2505,"[[-39.0513105025164], [1.364127650445425], [-15.69999999999993]]"
2506,pt_no2506,"[[-37.51888389684789], [-15.0192993660762], [-15.09999999999994]]"
2507,pt_no2507,"[[-30.6667553176295], [-8.50380221560357], [-15.09999999999994]]"
2508,pt_no2508,"[[-20.834014646960092], [4.8276390658046155], [-15.713091846052542]]"
2509,pt_no2509,"[[-23.90251304905077], [4.939012359006554], [-15.69999999999993]]"
2510,pt_no2510,"[[-22.87732272834], [1.219087303833462], [-15.69999999999993]]"
2511,pt_no2511,"[[-22.352475289753457], [8.00675659691511], [-15.092488605929386]]"
2512,pt_no2512,"[[-23.90251304905077], [4.939012359006554], [-15.09999999999993]]"
2513,pt_no2513,"[[-26.19961351497849], [7.976354141057026], [-15.09999999999993]]"
2514,pt_no2514,"[[-30.6667553176295], [-8.503802215603542], [-15.69999999999994]]"
2515,pt_no2515,"[[-17.390516235514458], [11.981329692194347], [-15.088468111061141]]"
2516,pt_no2516,"[[-14.65811492852559], [9.776265318804965], [-15.713091846052542]]"
2517,pt_no2517,"[[-17.415836890823368], [11.981324322079605], [-15.71779138529136]]"
2518,pt_no2518,"[[11.68918938753561], [-22.82657673641884], [-15.10000000000001]]"
2519,pt_no2519,"[[0.1549602640111587], [-14.38559671333357], [-15.09999999999994]]"
2520,pt_no2520,"[[-3.32282667257652], [-25.8115369537942], [-15.09999999999994]]"
2521,pt_no2521,"[[-14.649934476959885], [9.759278436095157], [-15.086908153947318]]"
2522,pt_no2522,"[[-16.12120009217047], [15.09362684650582], [-15.09999999999993]]"
2523,pt_no2523,"[[-20.08567269956388], [-3.179275036332157], [-15.69999999999994]]"
2524,pt_no2524,"[[-19.68006855458217], [1.812462587290867], [-15.69999999999993]]"
2525,pt_no2525,"[[1.6183636871218], [13.15633189137998], [-15.09999999999994]]"
2526,pt_no2526,"[[-6.640977296114038], [7.212753661505584], [-15.09999999999994]]"
2527,pt_no2527,"[[-5.77257650569147], [14.17755352468503], [-15.09999999999993]]"
2528,pt_no2528,"[[-48.31081061246439], [-8.65991006975209], [-15.1]]"
2529,pt_no2529,"[[-3.310810612464394], [48.00675659691488], [-15.699999999999921]]"
2530,pt_no2530,"[[-7.911423597049769], [34.31259349296864], [-15.69999999999993]]"
2531,pt_no2531,"[[2.165423325249993], [38.50493241286507], [-15.69999999999993]]"
2532,pt_no2532,"[[-21.27341130104033], [17.81103914161041], [-15.09999999999993]]"
2533,pt_no2533,"[[-22.69119146376897], [23.74763620004542], [-15.09999999999993]]"
2534,pt_no2534,"[[-26.89591759545595], [17.67606516555495], [-15.09999999999993]]"
2535,pt_no2535,"[[-15.87837196771136], [-9.312143609518614], [-15.09999999999994]]"
2536,pt_no2536,"[[-19.9630656547194], [-16.97439226117679], [-15.09999999999994]]"
2537,pt_no2537,"[[-10.56816011633925], [-16.39742150368942], [-15.09999999999994]]"
2538,pt_no2538,"[[-1.329027939307078], [28.35846544727879], [-15.69999999999993]]"
2539,pt_no2539,"[[-3.941701099624781], [20.16065708929208], [-15.69999999999993]]"
2540,pt_no2540,"[[3.505169365704575], [21.51914386261786], [-15.69999999999993]]"
2541,pt_no2541,"[[-48.31081061246439], [33.84008993024818], [-15.69999999999997]]"
2542,pt_no2542,"[[-37.00273597816993], [26.9920009648956], [-15.699999999999921]]"
2543,pt_no2543,"[[-38.4368154572737], [38.13293181422835], [-15.699999999999921]]"
2544,pt_no2544,"[[-18.31081061246439], [-36.99324340308539], [-15.69999999999999]]"
2545,pt_no2545,"[[-25.81081061246439], [-26.63570527819081], [-15.69999999999994]]"
2546,pt_no2546,"[[-16.61865654458066], [-24.25268022787812], [-15.69999999999994]]"
2547,pt_no2547,"[[-17.404200980918137], [4.034640268206677], [-15.082429819588945]]"
2548,pt_no2548,"[[-20.848755311332262], [4.839394353375867], [-15.086908153947318]]"
2549,pt_no2549,"[[-3.941701099624767], [20.16065708929204], [-15.09999999999993]]"
2550,pt_no2550,"[[-23.90879693425316], [10.70260472592029], [-15.09999999999993]]"
2551,pt_no2551,"[[-28.01005542398156], [11.76540061083601], [-15.09999999999993]]"
2552,pt_no2552,"[[0.9518482574519957], [5.095996395421434], [-15.09999999999994]]"
2553,pt_no2553,"[[-48.31081061246439], [33.84008993024815], [-15.1]]"
2554,pt_no2554,"[[-37.00273597816994], [26.99200096489559], [-15.09999999999993]]"
2555,pt_no2555,"[[-38.4368154572737], [38.13293181422835], [-15.09999999999992]]"
2556,pt_no2556,"[[-27.19433016894185], [2.052023229729926], [-15.69999999999993]]"
2557,pt_no2557,"[[-26.19961351497848], [7.97635414105703], [-15.69999999999993]]"
2558,pt_no2558,"[[-31.22759205352775], [6.099848727630565], [-15.69999999999993]]"
2559,pt_no2559,"[[11.68918938753561], [33.84008993024817], [-15.69999999999998]]"
2560,pt_no2560,"[[11.68918938753561], [33.84008993024813], [-15.10000000000001]]"
2561,pt_no2561,"[[-1.329027939307057], [28.35846544727878], [-15.09999999999993]]"
2562,pt_no2562,"[[2.16542332525], [38.50493241286506], [-15.09999999999993]]"
2563,pt_no2563,"[[11.68918938753561], [-22.82657673641867], [-15.69999999999999]]"
2564,pt_no2564,"[[0.1549602640111978], [-14.38559671333351], [-15.69999999999994]]"
2565,pt_no2565,"[[-3.322826672576348], [-25.81153695379415], [-15.69999999999994]]"
2566,pt_no2566,"[[-36.11113011658506], [14.14337897135107], [-15.09999999999993]]"
2567,pt_no2567,"[[-31.22759205352776], [6.099848727630558], [-15.09999999999993]]"
2568,pt_no2568,"[[-7.420808043746785], [-7.757195181304695], [-15.09999999999994]]"
2569,pt_no2569,"[[-23.71728232908892], [13.99415193350217], [-15.69999999999993]]"
2570,pt_no2570,"[[-21.27341130104032], [17.81103914161041], [-15.69999999999993]]"
2571,pt_no2571,"[[-26.89591759545593], [17.67606516555495], [-15.69999999999993]]"
2572,pt_no2572,"[[11.68918938753561], [5.506756596914755], [-15.69999999999999]]"
2573,pt_no2573,"[[1.618363687121789], [13.15633189138002], [-15.69999999999993]]"
2574,pt_no2574,"[[0.9518482574519922], [5.095996395421494], [-15.69999999999994]]"
2575,pt_no2575,"[[-10.57486854462019], [24.72801657221875], [-15.09999999999993]]"
2576,pt_no2576,"[[-7.911423597049764], [34.31259349296864], [-15.09999999999993]]"
2577,pt_no2577,"[[-14.66939656372607], [6.253144014473572], [-15.092488605929395]]"
2578,pt_no2578,"[[-11.36829201101876], [3.640692400358446], [-15.09999999999994]]"
2579,pt_no2579,"[[-14.79301836209973], [2.485279024692165], [-15.09999999999994]]"
2580,pt_no2580,"[[-23.01475164569758], [-8.853980177226205], [-15.09999999999994]]"
2581,pt_no2581,"[[-28.08996919820106], [-15.47756936987055], [-15.09999999999994]]"
2582,pt_no2582,"[[-20.0510822322902], [14.10822019799932], [-15.09999999999993]]"
2583,pt_no2583,"[[-23.71728232908894], [13.99415193350217], [-15.09999999999993]]"
2584,pt_no2584,"[[-16.71511097236344], [29.02310829790335], [-15.09999999999993]]"
2585,pt_no2585,"[[-16.64842317275855], [37.98481032599828], [-15.09999999999993]]"
2586,pt_no2586,"[[-33.31081061246439], [48.00675659691488], [-15.699999999999921]]"
2587,pt_no2587,"[[-25.24890947080536], [33.8190549821682], [-15.699999999999921]]"
2588,pt_no2588,"[[-36.89201592415108], [-25.6576062594546], [-15.09999999999994]]"
2589,pt_no2589,"[[-16.9716204582074], [0.3153823496599557], [-15.69999999999993]]"
2590,pt_no2590,"[[-27.19433016894185], [2.052023229729926], [-15.09999999999993]]"
2591,pt_no2591,"[[11.68918938753561], [-8.659910069752101], [-15.10000000000001]]"
2592,pt_no2592,"[[1.541628838911869], [-3.297891342336719], [-15.09999999999994]]"
2593,pt_no2593,"[[-22.69119146376897], [23.74763620004541], [-15.69999999999993]]"
2594,pt_no2594,"[[-16.50478568118546], [21.4190921980998], [-15.09999999999993]]"
2595,pt_no2595,"[[-10.81806021723463], [17.58294070941942], [-15.09999999999993]]"
2596,pt_no2596,"[[-29.84431173239214], [23.75557537292727], [-15.69999999999993]]"
2597,pt_no2597,"[[-33.31081061246439], [48.00675659691488], [-15.09999999999992]]"
2598,pt_no2598,"[[-25.24890947080537], [33.81905498216821], [-15.09999999999993]]"
2599,pt_no2599,"[[-3.310810612464394], [48.00675659691488], [-15.09999999999993]]"
2600,pt_no2600,"[[-5.984319721678125], [0.5784160341685194], [-15.09999999999994]]"
2601,pt_no2601,"[[-16.9716204582074], [0.3153823496599557], [-15.09999999999994]]"
2602,pt_no2602,"[[-11.06240643992479], [11.75308351520934], [-15.69999999999993]]"
2603,pt_no2603,"[[-6.640977296114038], [7.212753661505594], [-15.69999999999993]]"
2604,pt_no2604,"[[-5.772576505691452], [14.17755352468503], [-15.69999999999993]]"
2605,pt_no2605,"[[-28.08996919820108], [-15.47756936987054], [-15.69999999999994]]"
2606,pt_no2606,"[[-36.89201592415109], [-25.65760625945449], [-15.69999999999994]]"
2607,pt_no2607,"[[11.68918938753561], [19.67342326358145], [-15.69999999999998]]"
2608,pt_no2608,"[[-22.385077313700897], [8.00675659691511], [-15.717570180410924]]"
2609,pt_no2609,"[[-20.85107435073798], [11.192146571912978], [-15.082429819588937]]"
2610,pt_no2610,"[[-11.06240643992479], [11.75308351520934], [-15.09999999999993]]"
2611,pt_no2611,"[[-14.640023155118817], [6.238998526420454], [-15.717570180410924]]"
2612,pt_no2612,"[[-11.86131352079524], [7.674903552950376], [-15.69999999999993]]"
2613,pt_no2613,"[[-11.36829201101876], [3.640692400358454], [-15.69999999999993]]"
2614,pt_no2614,"[[-28.01005542398154], [11.76540061083602], [-15.69999999999993]]"
2615,pt_no2615,"[[-20.8307473212868], [11.166657283198694], [-15.707511394070474]]"
2616,pt_no2616,"[[-20.05108223229019], [14.10822019799932], [-15.69999999999993]]"
2617,pt_no2617,"[[11.68918938753561], [5.506756596914641], [-15.10000000000001]]"
2618,pt_no2618,"[[-23.90879693425314], [10.70260472592029], [-15.69999999999993]]"
2619,pt_no2619,"[[-17.41145561373579], [4.0664248913466565], [-15.707511394070474]]"
2620,pt_no2620,"[[-5.984319721678125], [0.5784160341685478], [-15.69999999999994]]"
2621,pt_no2621,"[[-13.49751732377862], [-1.907946215190272], [-15.09999999999994]]"
2622,pt_no2622,"[[-33.31081061246439], [-36.99324340308559], [-15.1]]"
2623,pt_no2623,"[[-25.81081061246439], [-26.63570527819088], [-15.09999999999994]]"
2624,pt_no2624,"[[-33.31081061246439], [-36.99324340308539], [-15.69999999999999]]"
2625,pt_no2625,"[[-16.50478568118546], [21.4190921980998], [-15.69999999999993]]"
2626,pt_no2626,"[[-16.71511097236343], [29.02310829790334], [-15.69999999999993]]"
2627,pt_no2627,"[[-10.57486854462019], [24.72801657221873], [-15.69999999999993]]"
2628,pt_no2628,"[[-29.84431173239214], [23.75557537292725], [-15.09999999999993]]"
2629,pt_no2629,"[[-11.86131352079524], [7.674903552950383], [-15.09999999999993]]"
2630,pt_no2630,"[[-16.12120009217046], [15.09362684650582], [-15.69999999999993]]"
2631,pt_no2631,"[[-10.81806021723464], [17.58294070941942], [-15.69999999999993]]"
2632,pt_no2632,"[[-25.43478880758439], [-3.04250523422526], [-15.69999999999993]]"
2633,pt_no2633,"[[-13.49751732377862], [-1.907946215190272], [-15.69999999999994]]"
2634,pt_no2634,"[[-7.420808043746778], [-7.757195181304681], [-15.69999999999994]]"
2635,pt_no2635,"[[-16.64842317275852], [37.98481032599827], [-15.699999999999921]]"
2636,pt_no2636,"[[-36.11113011658504], [14.14337897135108], [-15.69999999999993]]"
2637,pt_no2637,"[[-19.68006855458217], [1.812462587290874], [-15.09999999999994]]"
2638,pt_no2638,"[[-22.87732272834], [1.219087303833469], [-15.09999999999994]]"
2639,pt_no2639,"[[1.541628838911873], [-3.297891342336662], [-15.69999999999994]]"
2640,pt_no2640,"[[-19.9630656547194], [-16.97439226117679], [-15.69999999999994]]"
2641,pt_no2641,"[[-16.61865654458066], [-24.25268022787814], [-15.09999999999994]]"
2642,pt_no2642,"[[-10.56816011633922], [-16.39742150368939], [-15.69999999999994]]"
2643,pt_no2643,"[[-14.79301836209973], [2.485279024692165], [-15.69999999999993]]"
2644,pt_no2644,"[[-25.43478880758439], [-3.042505234225267], [-15.09999999999994]]"
2645,pt_no2645,"[[-15.87837196771136], [-9.312143609518628], [-15.69999999999994]]"
2646,pt_no2646,"[[-48.31081061246439], [5.506756596914748], [-15.69999999999998]]"
2647,pt_no2647,"[[3.505169365704624], [21.51914386261783], [-15.09999999999993]]"
2648,pt_no2648,"[[-23.01475164569758], [-8.853980177226205], [-15.69999999999994]]"
2649,pt_no2649,"[[-18.31081061246439], [-36.99324340308559], [-15.10000000000001]]"
2650,pt_no2650,"[[-20.08567269956388], [-3.179275036332157], [-15.09999999999994]]"
2651,pt_no2651,"[[-48.31081061246439], [19.67342326358146], [-15.69999999999997]]"
2652,pt_no2652,"[[-48.31081061246439], [19.67342326358141], [-15.1]]"
2653,pt_no2653,"[[11.68918938753561], [-8.659910069751959], [-15.69999999999999]]"
2654,pt_no2654,"[[-48.31081061246439], [5.506756596914656], [-15.1]]"
2655,pt_no2655,"[[11.68918938753561], [-36.99324340308559], [-15.10000000000001]]"
2656,pt_no2656,"[[-48.31081061246439], [-22.82657673641884], [-15.1]]"
2657,pt_no2657,"[[11.68918938753561], [-36.99324340308539], [-15.700000000000001]]"
2658,pt_no2658,"[[-3.310810612464394], [-36.99324340308539], [-15.700000000000001]]"
2659,pt_no2659,"[[-3.310810612464394], [-36.99324340308559], [-15.10000000000001]]"
2660,pt_no2660,"[[11.68918938753561], [48.00675659691488], [-15.10000000000001]]"
2661,pt_no2661,"[[11.68918938753561], [48.00675659691488], [-15.69999999999997]]"
2662,pt_no2662,"[[-18.31081061246439], [48.00675659691488], [-15.09999999999992]]"
2663,pt_no2663,"[[-18.31081061246439], [48.00675659691488], [-15.699999999999921]]"
2664,pt_no2664,"[[-48.31081061246439], [-22.82657673641868], [-15.69999999999999]]"
2665,pt_no2665,"[[-48.31081061246439], [-36.99324340308559], [-15.1]]"
2666,pt_no2666,"[[-48.31081061246439], [-36.99324340308539], [-15.69999999999999]]"
2667,pt_no2667,"[[-48.31081061246439], [48.0067565969149], [-15.1]]"
2668,pt_no2668,"[[-48.31081061246439], [48.00675659691489], [-15.69999999999997]]"
2669,pt_no2669,"[[11.68918938753561], [19.67342326358138], [-15.10000000000001]]"
2670,pt_no2670,"[[-36.77030845076164], [10.85466266857601], [-35.89999999999995]]"
2671,pt_no2671,"[[-24.86761464664679], [0.7607474153723217], [-35.89999999999996]]"
2672,pt_no2672,"[[-38.50592978547358], [-0.9859523238540504], [-35.89999999999995]]"
2673,pt_no2673,"[[-3.310810612464394], [-36.99324340308539], [-35.9]]"
2674,pt_no2674,"[[-18.31081061246439], [-36.99324340308539], [-35.89999999999999]]"
2675,pt_no2675,"[[-10.73189096701505], [-25.24938562916747], [-35.89999999999996]]"
2676,pt_no2676,"[[-33.31081061246439], [48.00675659691488], [-35.89999999999995]]"
2677,pt_no2677,"[[-18.31081061246439], [48.00675659691488], [-35.89999999999996]]"
2678,pt_no2678,"[[-25.88874364878999], [36.26231592868586], [-35.89999999999996]]"
2679,pt_no2679,"[[-48.31081061246439], [33.84008993024818], [-35.89999999999997]]"
2680,pt_no2680,"[[-34.89244130256168], [25.31630257419064], [-35.89999999999995]]"
2681,pt_no2681,"[[-37.59838798192153], [37.52203459594791], [-35.89999999999995]]"
2682,pt_no2682,"[[11.68918938753561], [-22.82657673641867], [-35.89999999999999]]"
2683,pt_no2683,"[[-1.72506626584676], [-14.3125536355371], [-35.89999999999997]]"
2684,pt_no2684,"[[0.9767667569927134], [-26.50852140211843], [-35.89999999999997]]"
2685,pt_no2685,"[[11.68918938753561], [-36.99324340308539], [-35.9]]"
2686,pt_no2686,"[[11.68918938753561], [48.00675659691488], [-35.89999999999997]]"
2687,pt_no2687,"[[-3.310810612464394], [48.00675659691488], [-35.89999999999997]]"
2688,pt_no2688,"[[0.5789080540473073], [37.10077243988805], [-35.89999999999997]]"
2689,pt_no2689,"[[-48.31081061246439], [-36.99324340308539], [-35.89999999999999]]"
2690,pt_no2690,"[[-33.31081061246439], [-36.99324340308539], [-35.89999999999999]]"
2691,pt_no2691,"[[-37.20052927897611], [-26.08725924605857], [-35.89999999999995]]"
2692,pt_no2692,"[[11.68918938753561], [33.84008993024817], [-35.899999999999984]]"
2693,pt_no2693,"[[-2.350590099518225], [24.38692567800557], [-35.89999999999997]]"
2694,pt_no2694,"[[-48.31081061246439], [-22.82657673641867], [-35.899999999999984]]"
2695,pt_no2695,"[[-48.31081061246439], [-8.659910069751959], [-35.899999999999984]]"
2696,pt_no2696,"[[-34.27010460503067], [-13.39201823038137], [-35.89999999999995]]"
2697,pt_no2697,"[[-48.31081061246439], [48.0067565969149], [-35.89999999999997]]"
2698,pt_no2698,"[[11.68918938753561], [19.67342326358145], [-35.899999999999984]]"
2699,pt_no2699,"[[-48.31081061246439], [19.67342326358147], [-35.899999999999984]]"
