,pt_no,coordinate
4240,pt_no4240,"[[-18.31081061246421], [-17.74453209712084], [-123.5]]"
4241,pt_no4241,"[[-20.25405393053797], [12.79920282173766], [9.616608908819865]]"
4242,pt_no4242,"[[-19.08082908965178], [15.85454842356916], [6.638160394572203]]"
4243,pt_no4243,"[[-39.93581029933394], [13.31180116253252], [-4.200000000000002]]"
4244,pt_no4244,"[[-8.145215394895532], [8.101499851244753], [-14.99999999999998]]"
4245,pt_no4245,"[[-33.66602482923064], [9.120475194387843], [-24.99999999999993]]"
4246,pt_no4246,"[[-39.28417326294623], [-11.76713693557285], [-24.99999999999994]]"
4247,pt_no4247,"[[7.033741179751363], [-18.65878392893637], [-4.200000000000008]]"
4248,pt_no4248,"[[-5.95289268479263], [43.787557648523], [-25.79999999999993]]"
4249,pt_no4249,"[[-18.90944220730956], [-9.839491670598939], [-14.99999999999997]]"
4250,pt_no4250,"[[11.68918938753561], [25.52266769194462], [-34.11038922859982]]"
4251,pt_no4251,"[[-40.10010470272805], [48.00675659691489], [-12.99512317811536]]"
4252,pt_no4252,"[[-38.34152018958569], [48.00675659691489], [-16.90435008841316]]"
4253,pt_no4253,"[[-35.72560107549388], [48.00675659691488], [-13.47948479972014]]"
4254,pt_no4254,"[[-36.65734674578304], [40.64710829273481], [-12.48130240689728]]"
4255,pt_no4255,"[[-17.84898758706461], [-14.06184330954624], [-32.62551197813691]]"
4256,pt_no4256,"[[-53.31081061246439], [33.00675659691493], [16.6]]"
4257,pt_no4257,"[[-39.65055657462], [13.00675659691475], [-45.79999999999995]]"
4258,pt_no4258,"[[-23.65865234367424], [-13.20805040378712], [9.291239825698426]]"
4259,pt_no4259,"[[-44.08406767471421], [-29.48062944478322], [-5.000000000000001]]"
4260,pt_no4260,"[[-13.80713254915039], [-7.748800429333259], [9.363577407348238]]"
4261,pt_no4261,"[[-16.34487353331496], [-5.642109118062111], [5.713336145867547]]"
4262,pt_no4262,"[[11.99392594534256], [-34.25743947197033], [16.59999999999999]]"
4263,pt_no4263,"[[9.165859663328874], [-30.92131188906068], [16.59999999999999]]"
4264,pt_no4264,"[[-5.738958579692593], [36.42318819691037], [-5.000000000000006]]"
4265,pt_no4265,"[[-4.490891744932082], [40.12260073273107], [-5.000000000000006]]"
4266,pt_no4266,"[[11.68918938753561], [35.50675659691483], [-20.66987298107779]]"
4267,pt_no4267,"[[-40.46677600339024], [38.72585454223578], [-24.99999999999992]]"
4268,pt_no4268,"[[-17.42072687663913], [4.107044948187817], [-5.000000000000004]]"
4269,pt_no4269,"[[-40.81081061246439], [-41.99324340308511], [20.93012701892219]]"
4270,pt_no4270,"[[-25.19838283839646], [40.58302639223606], [3.000069737077565]]"
4271,pt_no4271,"[[-48.31081061246439], [-29.77164876499774], [-8.974144012897689]]"
4272,pt_no4272,"[[-40.95365155258979], [31.38903341535349], [16.59999999999999]]"
4273,pt_no4273,"[[1.77140726598493], [-5.357716484244207], [-4.200000000000007]]"
4274,pt_no4274,"[[3.312697576092976], [-9.561467807476475], [-4.200000000000007]]"
4275,pt_no4275,"[[11.68918938753561], [-5.632291182726107], [-33.67450790706586]]"
4276,pt_no4276,"[[-37.43017929924935], [-19.51664874415023], [-5.000000000000002]]"
4277,pt_no4277,"[[-40.29979556251538], [-22.55509873485309], [-5.000000000000002]]"
4278,pt_no4278,"[[-43.88130685191159], [-4.726843447245827], [-4.200000000000001]]"
4279,pt_no4279,"[[-45.3778947443072], [-9.493243403085138], [-4.200000000000001]]"
4280,pt_no4280,"[[-22.31081061246439], [8.00675659691511], [-5.000000000000004]]"
4281,pt_no4281,"[[-24.72685133745413], [10.77824790353346], [6.479072501497301]]"
4282,pt_no4282,"[[-43.9806835935422], [-19.49324340308533], [-45.79999999999995]]"
4283,pt_no4283,"[[-39.65055657462], [-16.99324340308527], [-45.79999999999995]]"
4284,pt_no4284,"[[-20.96143441358459], [36.0305122010225], [-24.99999999999993]]"
4285,pt_no4285,"[[-19.53151924307667], [39.46578563693567], [-24.99999999999992]]"
4286,pt_no4286,"[[-12.26849505907388], [15.3678700782833], [-25.79999999999993]]"
4287,pt_no4287,"[[-16.3544871600708], [15.29268931185463], [-25.79999999999993]]"
4288,pt_no4288,"[[-19.31531302464067], [18.87609745490059], [-11.30570920282189]]"
4289,pt_no4289,"[[-39.83304592557623], [22.93806484599161], [-5.000000000000002]]"
4290,pt_no4290,"[[-14.03533758327118], [-6.395810483121792], [16.59999999999999]]"
4291,pt_no4291,"[[-5.468491972056515], [12.82624404100901], [-5.000000000000006]]"
4292,pt_no4292,"[[-25.56397090959925], [0.2803394396800627], [16.59999999999999]]"
4293,pt_no4293,"[[-26.86303893068568], [3.831905974602215], [16.59999999999999]]"
4294,pt_no4294,"[[-13.33414638869737], [-0.8516114986524805], [-14.99999999999996]]"
4295,pt_no4295,"[[-13.33414666728629], [-0.8516117261975718], [5.799999999999999]]"
4296,pt_no4296,"[[-23.17153805799274], [13.68035856828454], [15.79999999999999]]"
4297,pt_no4297,"[[-9.340890069881537], [10.50629132913535], [-45.79999999999996]]"
4298,pt_no4298,"[[-13.66979446365302], [8.00675659635003], [-45.79999999999996]]"
4299,pt_no4299,"[[-48.31081061246439], [-21.99273325979872], [-16.55917150524503]]"
4300,pt_no4300,"[[-19.35911860506068], [48.00675659691488], [29.87633086286069]]"
4301,pt_no4301,"[[-17.42072687663917], [4.107044948187808], [-24.99999999999993]]"
4302,pt_no4302,"[[-0.2703613694733917], [-0.3075460841450592], [16.59999999999999]]"
4303,pt_no4303,"[[-17.99992149301094], [10.5067565940533], [-45.79999999999996]]"
4304,pt_no4304,"[[-17.99992148000899], [15.50675659691484], [-45.79999999999996]]"
4305,pt_no4305,"[[-22.33004857694294], [13.00675657974564], [-45.79999999999996]]"
4306,pt_no4306,"[[-25.47557027069082], [15.92921563603963], [-5.000000000000004]]"
4307,pt_no4307,"[[0.05624012627697539], [-24.86651927111134], [15.79999999999999]]"
4308,pt_no4308,"[[-19.820725762873], [14.49865575917345], [-24.99999999999993]]"
4309,pt_no4309,"[[-17.99992202609133], [20.50675647673049], [-45.79999999999996]]"
4310,pt_no4310,"[[3.047858371725543], [32.67022251767281], [4.643530921203205]]"
4311,pt_no4311,"[[8.709580147126584], [6.89827370900959], [16.59999999999999]]"
4312,pt_no4312,"[[-22.56994676880765], [-15.47820550996312], [-5.000000000000004]]"
4313,pt_no4313,"[[-30.10567043833201], [1.86682219746509], [-25.79999999999993]]"
4314,pt_no4314,"[[-32.09971789419265], [-1.736178632989535], [-25.79999999999993]]"
4315,pt_no4315,"[[-44.17314987504022], [20.68849406865172], [15.8]]"
4316,pt_no4316,"[[11.68918938753561], [-1.993243403085032], [4.248398453255675]]"
4317,pt_no4317,"[[-88.31081061246428], [3.006756596914897], [86.1936373050844]]"
4318,pt_no4318,"[[-19.1165610678309], [48.00675659691488], [24.69227225000708]]"
4319,pt_no4319,"[[-41.07439946663942], [8.971946155410734], [-4.200000000000001]]"
4320,pt_no4320,"[[-48.31081061246439], [40.31257213529757], [-29.81304377043815]]"
4321,pt_no4321,"[[-17.63718024787208], [-41.99324340308512], [89.76776479285354]]"
4322,pt_no4322,"[[-28.3108106124644], [48.00675659691488], [8.410879469687671]]"
4323,pt_no4323,"[[-39.28428777609649], [-11.7670182884633], [-4.200000000000002]]"
4324,pt_no4324,"[[-14.70693514085473], [9.742291553385364], [-5.000000000000005]]"
4325,pt_no4325,"[[-40.51850930412557], [17.84684508195991], [7.692662282922179]]"
4326,pt_no4326,"[[19.82379964965254], [48.00675659691488], [-64.0269861997901]]"
4327,pt_no4327,"[[0.9355609014545507], [28.97609497818713], [-46.59999999999997]]"
4328,pt_no4328,"[[-24.67176283282353], [-36.99324340308559], [-17.12549209293417]]"
4329,pt_no4329,"[[-35.46311346910714], [12.89038305454955], [15.79999999999999]]"
4330,pt_no4330,"[[-33.66602482923064], [9.120475194387758], [15.79999999999999]]"
4331,pt_no4331,"[[-15.82861171292801], [45.07446507593649], [-5.000000000000004]]"
4332,pt_no4332,"[[-20.27805900038221], [43.67960170451019], [-5.000000000000004]]"
4333,pt_no4333,"[[-45.37789474430723], [-9.493243403085401], [-24.99999999999993]]"
4334,pt_no4334,"[[-48.31081061246439], [8.006756596914862], [-4.200000000000004]]"
4335,pt_no4335,"[[-43.92842915939072], [5.616767421494131], [-4.200000000000001]]"
4336,pt_no4336,"[[-19.43724563616928], [-4.374228578626457], [-11.30331555486221]]"
4337,pt_no4337,"[[-15.94941781197125], [-33.48177823703942], [-24.99999999999994]]"
4338,pt_no4338,"[[-22.33004896700176], [18.00675649389968], [-45.79999999999996]]"
4339,pt_no4339,"[[-6.831589257410744], [18.41332102907784], [16.59999999999999]]"
4340,pt_no4340,"[[-0.7141351859352234], [20.49332403020401], [-45.79999999999997]]"
4341,pt_no4341,"[[-14.46414765754604], [3.239498652700732], [-24.99999999999993]]"
4342,pt_no4342,"[[11.68918938753561], [-6.993243403085046], [-21.04937456815671]]"
4343,pt_no4343,"[[-48.31081061246439], [-24.46110559780666], [-34.56287077999669]]"
4344,pt_no4344,"[[-26.66017551785464], [-19.49324340308552], [-45.79999999999996]]"
4345,pt_no4345,"[[16.68918938753561], [13.00675659691498], [16.59999999999999]]"
4346,pt_no4346,"[[-48.31081061246439], [-19.48643255507469], [-41.68566081059881]]"
4347,pt_no4347,"[[-48.31081061246439], [-16.99324340308532], [-45.79999999999998]]"
4348,pt_no4348,"[[-20.28312010115274], [9.175005376437392], [-25.8713731893002]]"
4349,pt_no4349,"[[-48.31081061246439], [-9.493243403085298], [-41.46987298107777]]"
4350,pt_no4350,"[[-48.31081061246439], [-11.9932434030853], [-45.79999999999998]]"
4351,pt_no4351,"[[11.68918938753561], [28.00675659691487], [-37.35160154674426]]"
4352,pt_no4352,"[[-28.31081061246439], [48.00675659691488], [16.59999999999999]]"
4353,pt_no4353,"[[-20.19146541449973], [-14.7771345691221], [-20.85557946492986]]"
4354,pt_no4354,"[[-41.48172314462214], [2.699817236190253], [15.8]]"
4355,pt_no4355,"[[6.270716545543898], [18.53454598951243], [16.59999999999999]]"
4356,pt_no4356,"[[-25.96918650614187], [19.42764984867335], [-5.000000000000004]]"
4357,pt_no4357,"[[-48.31081061246439], [5.506756596914734], [-28.85899351139009]]"
4358,pt_no4358,"[[-13.66979464528124], [23.00675655637649], [-45.79999999999996]]"
4359,pt_no4359,"[[-44.98800780928556], [38.07390894080653], [16.59999999999999]]"
4360,pt_no4360,"[[-34.28463871727344], [-16.41921421121235], [-25.79999999999994]]"
4361,pt_no4361,"[[-35.47205782561592], [-12.45181694188852], [-25.79999999999994]]"
4362,pt_no4362,"[[-21.69281503127175], [20.7043225273706], [-5.000000000000004]]"
4363,pt_no4363,"[[-17.73481868035283], [21.66259158200164], [-5.000000000000004]]"
4364,pt_no4364,"[[-5.016066126235776], [-1.992982651631493], [-45.79999999999997]]"
4365,pt_no4365,"[[-4.356181056953464], [17.00170594805542], [-4.200000000000006]]"
4366,pt_no4366,"[[-3.074416179782968], [20.97933363948778], [-4.200000000000006]]"
4367,pt_no4367,"[[-19.47163966985499], [28.55439440183012], [-24.99999999999993]]"
4368,pt_no4368,"[[-22.39515984526523], [31.74885876967033], [-24.99999999999993]]"
4369,pt_no4369,"[[-11.00490478818638], [-32.32557489888825], [-4.200000000000006]]"
4370,pt_no4370,"[[-15.94991579935763], [-33.48195447772858], [-4.200000000000005]]"
4371,pt_no4371,"[[-1.252246887014845], [-20.51277502369192], [-24.99999999999994]]"
4372,pt_no4372,"[[-2.5358467018902], [48.00675659691488], [70.35977349016707]]"
4373,pt_no4373,"[[-27.40346673643588], [-25.57025437454543], [16.59999999999999]]"
4374,pt_no4374,"[[-53.31081061246439], [-26.99324340308492], [16.6]]"
4375,pt_no4375,"[[-8.435480574702929], [2.556048971903131], [-24.99999999999994]]"
4376,pt_no4376,"[[-8.435480574702948], [2.556048971903131], [-4.200000000000006]]"
4377,pt_no4377,"[[-44.65055657462], [48.00675659691489], [12.13974596215561]]"
4378,pt_no4378,"[[-14.67063554985497], [48.00675659691488], [-13.07221392234008]]"
4379,pt_no4379,"[[12.87243580499242], [20.56511639208183], [16.59999999999999]]"
4380,pt_no4380,"[[9.244849365883027], [-41.99324340308512], [48.78573671691051]]"
4381,pt_no4381,"[[6.761228240381613], [43.07879544976087], [-10.32871836044333]]"
4382,pt_no4382,"[[-48.89044473191248], [35.36317930359532], [16.59999999999999]]"
4383,pt_no4383,"[[-23.17221669253768], [48.00675659691488], [96.26377864828295]]"
4384,pt_no4384,"[[-27.36681434129704], [48.00675659691488], [100.4285808187335]]"
4385,pt_no4385,"[[-23.90417523764005], [-10.69130323310955], [16.59999999999999]]"
4386,pt_no4386,"[[-32.09971789419267], [-1.736178632989521], [15.79999999999999]]"
4387,pt_no4387,"[[-14.33418170975683], [-23.7669256360072], [5.799999999999981]]"
4388,pt_no4388,"[[-6.644983790053194], [-33.04626209082448], [16.59999999999999]]"
4389,pt_no4389,"[[11.68918938753561], [38.00675659691484], [-45.79999999999998]]"
4390,pt_no4390,"[[-8.409042191392443], [9.912217342503588], [-25.79999999999993]]"
4391,pt_no4391,"[[0.4037331584275776], [21.14336002394552], [-5.000000000000007]]"
4392,pt_no4392,"[[11.68918938753561], [-0.7861740304656024], [-17.33533122289791]]"
4393,pt_no4393,"[[11.68918938753561], [-1.599268686722141], [-13.71571010447162]]"
4394,pt_no4394,"[[-26.62553824545211], [30.71324601769123], [15.79999999999999]]"
4395,pt_no4395,"[[-44.08103720827481], [-24.63438743279857], [-5.000000000000001]]"
4396,pt_no4396,"[[51.68918938753572], [25.98272991130897], [91.57456158419654]]"
4397,pt_no4397,"[[-36.65742190297781], [16.376858212288], [-25.79999999999993]]"
4398,pt_no4398,"[[-15.11298100862219], [-41.99324340308512], [68.39199697883743]]"
4399,pt_no4399,"[[-2.513528095400282], [-32.41181994322532], [16.59999999999999]]"
4400,pt_no4400,"[[-48.31081061246439], [-21.99324340308533], [-45.79999999999998]]"
4401,pt_no4401,"[[-48.99525623582572], [15.62771510910229], [16.59999999999999]]"
4402,pt_no4402,"[[5.247086126983987], [34.61536665165633], [16.59999999999999]]"
4403,pt_no4403,"[[-1.001539455999204], [24.92362260663369], [-4.200000000000007]]"
4404,pt_no4404,"[[-13.21033071892733], [21.89968721343173], [16.59999999999999]]"
4405,pt_no4405,"[[-11.18899007553553], [18.57798532679556], [16.59999999999999]]"
4406,pt_no4406,"[[4.174653111203085], [48.00675659691488], [-41.55315120410943]]"
4407,pt_no4407,"[[-61.28561328538508], [7.441235958720698], [22.91199943828236]]"
4408,pt_no4408,"[[-67.3542137285495], [-1.357199055963951], [19.9836203856893]]"
4409,pt_no4409,"[[-43.22179390823553], [-36.99324340308519], [3.491839570934404]]"
4410,pt_no4410,"[[-43.99807266661142], [-36.99324340308519], [8.382193383551034]]"
4411,pt_no4411,"[[-38.40682833903472], [-36.99324340308519], [7.268288574521884]]"
4412,pt_no4412,"[[1.77140726598482], [-5.357716484244214], [-24.99999999999994]]"
4413,pt_no4413,"[[-14.49435627394738], [12.774630312604], [-4.200000000000006]]"
4414,pt_no4414,"[[11.68918938753561], [18.00675659691477], [-45.79999999999998]]"
4415,pt_no4415,"[[-40.78962376606], [-36.99324340308539], [-30.03386022527915]]"
4416,pt_no4416,"[[-11.4059950166449], [30.67326603513249], [-24.99999999999993]]"
4417,pt_no4417,"[[-30.10567043833199], [1.86682219746508], [-5.000000000000003]]"
4418,pt_no4418,"[[-38.33730243775518], [48.00675659691489], [-37.72351431122173]]"
4419,pt_no4419,"[[-15.81081061246439], [-36.99324340308559], [-20.66987298107782]]"
4420,pt_no4420,"[[-38.25268701704307], [-36.99324340308519], [2.935223583806446]]"
4421,pt_no4421,"[[-48.31081061246439], [-10.04480800599387], [-9.226175011124267]]"
4422,pt_no4422,"[[-50.36510348097124], [48.00675659691489], [-80.11921773584746]]"
4423,pt_no4423,"[[-0.7078814527499553], [5.506759855254309], [-45.79999999999997]]"
4424,pt_no4424,"[[-33.19589270158577], [-20.35257811565066], [16.59999999999999]]"
4425,pt_no4425,"[[-38.8911697374978], [-41.99324340308511], [25.19847968176888]]"
4426,pt_no4426,"[[-31.28641186994008], [12.5140030881852], [-4.200000000000003]]"
4427,pt_no4427,"[[-13.66979446109005], [-11.99324340308595], [-45.79999999999996]]"
4428,pt_no4428,"[[-11.72113713309858], [11.56383237385442], [-25.79999999999993]]"
4429,pt_no4429,"[[-8.82916703428259], [13.13592195895965], [-25.79999999999993]]"
4430,pt_no4430,"[[-7.125996268342966], [-15.29480311820362], [-24.99999999999994]]"
4431,pt_no4431,"[[-30.99038919669786], [28.00673752439365], [-45.79999999999996]]"
4432,pt_no4432,"[[-43.34894068341773], [-13.91948584170472], [-4.200000000000001]]"
4433,pt_no4433,"[[-5.772676142027844], [24.32115179895083], [15.79999999999999]]"
4434,pt_no4434,"[[-1.207112958055525], [-8.70069693327354], [-25.79999999999994]]"
4435,pt_no4435,"[[-37.34362657385508], [6.514232682958973], [16.59999999999999]]"
4436,pt_no4436,"[[-18.01363180394674], [-24.18137620436229], [-45.79999999999996]]"
4437,pt_no4437,"[[-40.53739717100971], [-1.202777303780309], [-25.79999999999993]]"
4438,pt_no4438,"[[-17.68241122689626], [-41.99324340308512], [-100.5329549660976]]"
4439,pt_no4439,"[[-28.31420072988941], [-41.99324340308512], [-82.1468392679279]]"
4440,pt_no4440,"[[-23.58510107463703], [27.52429068340815], [15.79999999999999]]"
4441,pt_no4441,"[[3.312697576093004], [-9.561467807476568], [15.79999999999999]]"
4442,pt_no4442,"[[7.870316848948264], [-9.89871882578619], [15.79999999999999]]"
4443,pt_no4443,"[[11.68918938753561], [-4.899190977389765], [-17.47710231345324]]"
4444,pt_no4444,"[[11.68918938753561], [-14.64474666465678], [-28.78608797400454]]"
4445,pt_no4445,"[[-2.777990600481949], [-5.335998103779843], [-4.200000000000006]]"
4446,pt_no4446,"[[2.930647639305526], [39.05943301128332], [-24.99999999999993]]"
4447,pt_no4447,"[[-10.08925198251511], [-18.53903973209987], [-4.200000000000006]]"
4448,pt_no4448,"[[9.57290705932014], [-6.975453875176981], [16.59999999999999]]"
4449,pt_no4449,"[[-11.00490478818638], [-32.3255748988885], [-24.99999999999994]]"
4450,pt_no4450,"[[-19.53268570416756], [19.1431108320457], [-18.76458007079363]]"
4451,pt_no4451,"[[-35.3204295556978], [25.50675659691483], [-45.79999999999995]]"
4452,pt_no4452,"[[-33.78352071775916], [23.41044906870863], [-39.85008120036564]]"
4453,pt_no4453,"[[-28.31071252521251], [-36.99324340308539], [-34.18940996802863]]"
4454,pt_no4454,"[[-32.08713907435737], [17.50141501495293], [16.59999999999999]]"
4455,pt_no4455,"[[-5.015374968426441], [8.00656512659046], [-45.79999999999997]]"
4456,pt_no4456,"[[1.880899956707502], [-17.3360301172017], [-4.200000000000007]]"
4457,pt_no4457,"[[7.001277349745216], [-4.961549355875981], [15.79999999999999]]"
4458,pt_no4458,"[[-48.31081061246439], [32.99881060756921], [4.243810834167957]]"
4459,pt_no4459,"[[-48.31081061246439], [30.6438964471197], [7.381058088530318]]"
4460,pt_no4460,"[[3.497064227764717], [22.96172776827266], [-24.99999999999993]]"
4461,pt_no4461,"[[-36.31975200264439], [17.22977622885429], [16.59999999999999]]"
4462,pt_no4462,"[[-18.47865931595756], [-41.99324340308512], [24.4567481577363]]"
4463,pt_no4463,"[[-27.37397966584069], [-41.99324340308512], [100.4391368435478]]"
4464,pt_no4464,"[[-18.31081061246431], [-41.99324340308512], [101.8397459621556]]"
4465,pt_no4465,"[[-23.17944800803561], [-41.99324340308512], [96.27716718848558]]"
4466,pt_no4466,"[[-14.97788241652624], [-29.31984812857428], [-4.200000000000006]]"
4467,pt_no4467,"[[-14.46414765754605], [3.239498652700735], [-4.200000000000006]]"
