,pt_no,coordinate
4661,pt_no4661,"[[28.28359222852643], [-41.99324340308512], [-26.35925029314402]]"
4662,pt_no4662,"[[-12.21474092140559], [16.23718651598546], [-15.79999999999993]]"
4663,pt_no4663,"[[-14.86260434159784], [-6.150184065378745], [26.59999999999999]]"
4664,pt_no4664,"[[-40.52181412591678], [14.27547202936855], [25.900000000000002]]"
4665,pt_no4665,"[[-33.64226210139984], [10.18851637204811], [25.900000000000002]]"
4666,pt_no4666,"[[-35.13124407597128], [14.64535306733897], [25.900000000000002]]"
4667,pt_no4667,"[[-17.87985566660265], [-33.58180131924237], [26.49999999999999]]"
4668,pt_no4668,"[[-22.97917669543886], [-28.58776341525654], [26.49999999999999]]"
4669,pt_no4669,"[[-13.20488590581387], [-29.24411161739964], [26.49999999999999]]"
4670,pt_no4670,"[[-44.64309314255244], [11.80498754186303], [26.49999999999999]]"
4671,pt_no4671,"[[-37.87238287012113], [6.79226429261367], [26.49999999999999]]"
4672,pt_no4672,"[[-37.2444678086861], [14.7193699723475], [26.49999999999999]]"
4673,pt_no4673,"[[-40.13168179894468], [-13.38213229197404], [25.900000000000002]]"
4674,pt_no4674,"[[-40.43940910598614], [-22.2935774057463], [25.900000000000002]]"
4675,pt_no4675,"[[-33.01674794744858], [-18.08885874924798], [25.900000000000002]]"
4676,pt_no4676,"[[-14.18959901497417], [13.17459248328347], [25.89999999999999]]"
4677,pt_no4677,"[[-15.7494711830595], [17.12331781338068], [25.89999999999999]]"
4678,pt_no4678,"[[-12.21474092140553], [16.23718651598549], [25.89999999999999]]"
4679,pt_no4679,"[[-8.310810612464394], [-33.33298936524051], [26.49999999999999]]"
4680,pt_no4680,"[[11.68918938753561], [29.11786770802597], [25.89999999999999]]"
4681,pt_no4681,"[[3.510060574015924], [24.39564548580376], [25.89999999999999]]"
4682,pt_no4682,"[[2.484790272744295], [35.08603430888883], [25.89999999999999]]"
4683,pt_no4683,"[[-12.53722349776397], [19.89948382456086], [25.89999999999999]]"
4684,pt_no4684,"[[-8.310810612464394], [48.00675659691488], [25.89999999999999]]"
4685,pt_no4685,"[[-13.3108106124644], [39.3465025590705], [25.89999999999999]]"
4686,pt_no4686,"[[-5.3446298533476], [37.99413314559578], [25.89999999999999]]"
4687,pt_no4687,"[[-19.78165400231811], [1.56257065125461], [25.89999999999999]]"
4688,pt_no4688,"[[-16.73516126629125], [1.103385754076534], [25.89999999999999]]"
4689,pt_no4689,"[[-19.81355171897906], [-2.042492765827546], [25.89999999999999]]"
4690,pt_no4690,"[[-13.31081061246438], [-28.33298936524079], [25.89999999999999]]"
4691,pt_no4691,"[[-10.53174897159087], [-21.33031580245601], [25.89999999999999]]"
4692,pt_no4692,"[[-18.49624020051245], [-25.17434856948262], [25.89999999999999]]"
4693,pt_no4693,"[[-14.18959901497412], [2.83892071054678], [25.89999999999999]]"
4694,pt_no4694,"[[-8.658290607480494], [0.3282990829231593], [25.89999999999999]]"
4695,pt_no4695,"[[-11.93113665373698], [4.934467542124676], [25.89999999999999]]"
4696,pt_no4696,"[[-18.38816163578393], [20.4494184745182], [25.89999999999999]]"
4697,pt_no4697,"[[-14.68489074975797], [25.36971513492358], [25.89999999999999]]"
4698,pt_no4698,"[[-21.66508624589399], [25.663370869903], [25.89999999999999]]"
4699,pt_no4699,"[[1.220307483259919], [12.29198865836381], [26.49999999999999]]"
4700,pt_no4700,"[[8.267199018378143], [11.3289849942393], [26.49999999999999]]"
4701,pt_no4701,"[[5.43902624345737], [17.13186450881267], [26.49999999999999]]"
4702,pt_no4702,"[[-33.37584680983022], [2.980841573879289], [25.900000000000002]]"
4703,pt_no4703,"[[-27.92207333136785], [0.2651420832059941], [25.89999999999999]]"
4704,pt_no4704,"[[-27.52506920557147], [3.775406301696513], [25.89999999999999]]"
4705,pt_no4705,"[[-17.404200980918127], [4.034640268206678], [25.882429819588996]]"
4706,pt_no4706,"[[-14.649934476959874], [6.2542347577350785], [25.886908153947378]]"
4707,pt_no4707,"[[-45.02958301850263], [32.35026353869809], [26.49999999999999]]"
4708,pt_no4708,"[[-37.73096005222448], [39.68127943611477], [26.49999999999999]]"
4709,pt_no4709,"[[-45.67663857200771], [40.29315453554051], [26.49999999999999]]"
4710,pt_no4710,"[[-15.12239576575189], [-23.16183818135601], [26.49999999999999]]"
4711,pt_no4711,"[[-26.10658575929557], [15.18329274888276], [25.89999999999999]]"
4712,pt_no4712,"[[-22.72568197390314], [13.54283018004218], [25.89999999999999]]"
4713,pt_no4713,"[[-22.25663284926259], [17.24841858085789], [25.89999999999999]]"
4714,pt_no4714,"[[-29.02647319829788], [11.51919868333538], [25.89999999999999]]"
4715,pt_no4715,"[[-30.56093094380043], [15.73746044438414], [25.89999999999999]]"
4716,pt_no4716,"[[-53.31081061246439], [18.00675659691497], [26.5]]"
4717,pt_no4717,"[[-44.65055657462003], [23.00675659691495], [26.49999999999999]]"
4718,pt_no4718,"[[-43.49953387427702], [17.40663647796419], [26.49999999999999]]"
4719,pt_no4719,"[[-14.39092309857874], [-8.485193481829825], [25.89999999999999]]"
4720,pt_no4720,"[[-7.731295303562415], [-9.874469117843333], [25.89999999999999]]"
4721,pt_no4721,"[[-11.2278985791886], [-4.27143760348465], [25.89999999999999]]"
4722,pt_no4722,"[[-24.2661339173649], [10.87468914734815], [25.89999999999999]]"
4723,pt_no4723,"[[-28.31081061246439], [39.3465025590705], [26.49999999999999]]"
4724,pt_no4724,"[[-25.33149305324773], [30.86880375160679], [26.49999999999999]]"
4725,pt_no4725,"[[-33.24943435538298], [33.08284363750388], [26.49999999999999]]"
4726,pt_no4726,"[[-27.03125324794156], [-1.833491933769608], [26.49999999999999]]"
4727,pt_no4727,"[[-33.02572691919948], [-0.09829722733284996], [26.49999999999999]]"
4728,pt_no4728,"[[-28.89754514933611], [2.9411134380661], [26.49999999999999]]"
4729,pt_no4729,"[[-23.75605265104458], [-14.82465037428114], [26.49999999999999]]"
4730,pt_no4730,"[[-30.24086023589834], [-12.91984006780874], [26.49999999999999]]"
4731,pt_no4731,"[[-29.42557071797485], [-20.3505214797439], [26.49999999999999]]"
4732,pt_no4732,"[[-13.62765860888356], [-0.7198890054074027], [25.89999999999999]]"
4733,pt_no4733,"[[-25.36561940409423], [-8.238701472538303], [26.49999999999999]]"
4734,pt_no4734,"[[-31.96244109077349], [-6.247609262977079], [26.49999999999999]]"
4735,pt_no4735,"[[-22.59058645495845], [36.16908667868567], [26.49999999999999]]"
4736,pt_no4736,"[[-33.56266918094563], [19.07480376102379], [25.900000000000002]]"
4737,pt_no4737,"[[-7.87951290834096], [-23.64120947208843], [26.49999999999999]]"
4738,pt_no4738,"[[-3.310810612464381], [-28.3329893652408], [25.89999999999999]]"
4739,pt_no4739,"[[3.698843929866253], [-22.49959437246239], [25.89999999999999]]"
4740,pt_no4740,"[[4.54757430050708], [-30.00342873577391], [25.89999999999999]]"
4741,pt_no4741,"[[-31.5021003308418], [10.2760887368388], [26.49999999999999]]"
4742,pt_no4742,"[[-28.14666516592274], [7.337650877045743], [26.49999999999999]]"
4743,pt_no4743,"[[-32.44880005927881], [5.810018230497928], [26.49999999999999]]"
4744,pt_no4744,"[[-0.1335504445248148], [38.3761025983871], [26.49999999999999]]"
4745,pt_no4745,"[[8.390179392360306], [32.38106356108052], [26.49999999999999]]"
4746,pt_no4746,"[[1.707568709169156], [29.69601679217471], [26.49999999999999]]"
4747,pt_no4747,"[[-20.841295115616983], [11.198767592183264], [25.90854384662991]]"
4748,pt_no4748,"[[-23.31081061246439], [48.00675659691488], [26.49999999999999]]"
4749,pt_no4749,"[[-17.75613239047894], [39.66674617984742], [26.49999999999999]]"
4750,pt_no4750,"[[-20.863819173144545], [11.187830213839243], [26.483328113085786]]"
4751,pt_no4751,"[[-19.78165400231811], [14.45094254257561], [26.49999999999999]]"
4752,pt_no4752,"[[-22.71929264540037], [13.45757051638345], [26.49999999999999]]"
4753,pt_no4753,"[[-3.602671593898158], [29.36767209781098], [25.89999999999999]]"
4754,pt_no4754,"[[-13.28386879121273], [32.12136258591634], [26.49999999999999]]"
4755,pt_no4755,"[[-16.55767118538785], [25.78731181475348], [26.49999999999999]]"
4756,pt_no4756,"[[-19.27764894254302], [31.20622327874606], [26.49999999999999]]"
4757,pt_no4757,"[[-31.10747379348436], [-9.774399665232245], [25.89999999999999]]"
4758,pt_no4758,"[[-33.31081061246438], [-28.33298936524079], [25.900000000000002]]"
4759,pt_no4759,"[[16.68918938753561], [-11.99324340308497], [26.49999999999999]]"
4760,pt_no4760,"[[8.028935349691245], [-6.993243403084975], [26.49999999999999]]"
4761,pt_no4761,"[[8.390179392360302], [-16.36755036725054], [26.49999999999999]]"
4762,pt_no4762,"[[-28.1171808480006], [25.21829160471418], [26.49999999999999]]"
4763,pt_no4763,"[[-34.51764245282868], [25.20787850860246], [26.49999999999999]]"
4764,pt_no4764,"[[-44.65055657462003], [-6.993243403084968], [26.49999999999999]]"
4765,pt_no4765,"[[-37.08904909667379], [-11.12860385420629], [26.49999999999999]]"
4766,pt_no4766,"[[-38.16055654873909], [-4.152750646557415], [26.49999999999999]]"
4767,pt_no4767,"[[-24.93315990754392], [20.31779471414718], [26.49999999999999]]"
4768,pt_no4768,"[[-27.61387304308536], [15.38332816470056], [26.49999999999999]]"
4769,pt_no4769,"[[-23.52622862442324], [16.3580615804829], [26.49999999999999]]"
4770,pt_no4770,"[[3.510060574015938], [-13.38213229197405], [25.89999999999999]]"
4771,pt_no4771,"[[-1.457898911396683], [-9.536469175478352], [25.89999999999999]]"
4772,pt_no4772,"[[4.287445007760454], [-7.246158655241729], [25.89999999999999]]"
4773,pt_no4773,"[[-7.333074347521164], [-13.31896123891266], [26.49999999999999]]"
4774,pt_no4774,"[[1.08859522099349], [-11.9548070537919], [26.49999999999999]]"
4775,pt_no4775,"[[-3.646958159445699], [-8.750280550449183], [26.49999999999999]]"
4776,pt_no4776,"[[-18.58643148957848], [31.9348338368972], [25.89999999999999]]"
4777,pt_no4777,"[[-28.32437493757327], [31.793053441642], [25.89999999999999]]"
4778,pt_no4778,"[[-3.005538672054241], [7.386628070281464], [26.49999999999999]]"
4779,pt_no4779,"[[3.420190107233879], [6.123933507450126], [26.49999999999999]]"
4780,pt_no4780,"[[-18.92874400829387], [-10.36756577254209], [26.49999999999999]]"
4781,pt_no4781,"[[-26.807977364834], [-5.477492248174876], [25.89999999999999]]"
4782,pt_no4782,"[[-25.02549882372292], [-11.56054199303605], [25.89999999999999]]"
4783,pt_no4783,"[[-20.60532844121533], [-6.962647515436089], [25.89999999999999]]"
4784,pt_no4784,"[[-17.411455613735818], [11.94708830248357], [25.892488605929447]]"
4785,pt_no4785,"[[-19.78165400231816], [14.45094254257559], [25.89999999999999]]"
4786,pt_no4786,"[[11.68918938753561], [19.67342326358153], [25.89999999999999]]"
4787,pt_no4787,"[[2.252523136959148], [19.26875155340234], [25.89999999999999]]"
4788,pt_no4788,"[[-23.34041256194829], [-18.0361674586339], [25.89999999999999]]"
4789,pt_no4789,"[[-28.36506464064447], [-23.34867345427799], [25.89999999999999]]"
4790,pt_no4790,"[[-29.21696899650705], [-14.58496766130203], [25.89999999999999]]"
4791,pt_no4791,"[[3.910795565302028], [14.25710767608109], [25.89999999999999]]"
4792,pt_no4792,"[[-43.31081061246439], [-41.99324340308489], [26.5]]"
4793,pt_no4793,"[[-37.82042955569781], [-33.6161110003702], [26.49999999999999]]"
4794,pt_no4794,"[[-45.99030253677563], [-34.67273532739614], [26.49999999999999]]"
4795,pt_no4795,"[[-33.31081061246439], [-41.99324340308489], [26.49999999999999]]"
4796,pt_no4796,"[[-28.31081061246439], [-33.33298936524051], [26.49999999999999]]"
4797,pt_no4797,"[[-9.439906495520326], [25.36849549767564], [26.49999999999999]]"
4798,pt_no4798,"[[-7.249012135062543], [19.69041594133336], [26.49999999999999]]"
4799,pt_no4799,"[[-3.267231816407749], [24.48851053437418], [26.49999999999999]]"
4800,pt_no4800,"[[8.028935349691245], [-26.99324340308493], [26.49999999999999]]"
4801,pt_no4801,"[[1.198808330769022], [-33.61611100037018], [26.49999999999999]]"
4802,pt_no4802,"[[9.36868131184685], [-34.67273532739615], [26.49999999999999]]"
4803,pt_no4803,"[[-27.97063514558349], [11.62123102071501], [26.49999999999999]]"
4804,pt_no4804,"[[-8.88351758090252], [24.49067855257224], [25.89999999999999]]"
4805,pt_no4805,"[[-8.835581597050892], [17.60130856312892], [25.89999999999999]]"
4806,pt_no4806,"[[-4.940221427043626], [-18.62122172652988], [26.49999999999999]]"
4807,pt_no4807,"[[6.689189387535606], [-41.99324340308489], [26.49999999999999]]"
4808,pt_no4808,"[[-32.25667666283535], [-27.13271312341153], [26.49999999999999]]"
4809,pt_no4809,"[[7.51306527667635], [40.19101236140473], [26.49999999999999]]"
4810,pt_no4810,"[[-22.385077313700897], [8.00675659691511], [25.882429819588996]]"
4811,pt_no4811,"[[-20.851074350738], [4.821366621917255], [26.517570180410985]]"
4812,pt_no4812,"[[-20.8307473212868], [4.846855910631525], [25.892488605929447]]"
4813,pt_no4813,"[[-38.31983687086724], [1.327744242996861], [26.49999999999999]]"
4814,pt_no4814,"[[-5.679885855661079], [14.5970870864154], [25.89999999999999]]"
4815,pt_no4815,"[[-9.847408774738172], [13.36338831188942], [25.89999999999999]]"
4816,pt_no4816,"[[-3.31081061246439], [48.00675659691488], [26.49999999999999]]"
4817,pt_no4817,"[[-8.310810612464392], [39.34650255907049], [26.49999999999999]]"
4818,pt_no4818,"[[-2.936123847251846], [10.18632060050458], [25.89999999999999]]"
4819,pt_no4819,"[[-7.663476301751414], [5.164546965385984], [25.89999999999999]]"
4820,pt_no4820,"[[-7.474114907117039], [9.722270878296854], [25.89999999999999]]"
4821,pt_no4821,"[[-24.2661339173649], [5.138824046482053], [25.89999999999999]]"
4822,pt_no4822,"[[-25.39171449938798], [8.006756596915096], [25.89999999999999]]"
4823,pt_no4823,"[[-27.96325007384675], [25.50321184182357], [25.89999999999999]]"
4824,pt_no4824,"[[-38.83738889995176], [19.27814401867451], [25.900000000000002]]"
4825,pt_no4825,"[[-17.38180057556397], [-16.41757923573923], [26.49999999999999]]"
4826,pt_no4826,"[[-11.57815105202381], [-17.39547294205052], [26.49999999999999]]"
4827,pt_no4827,"[[-11.70090041793643], [8.006756596915139], [25.89999999999999]]"
4828,pt_no4828,"[[-53.31081061246439], [-21.99324340308495], [26.5]]"
4829,pt_no4829,"[[-44.65055657462003], [-26.99324340308493], [26.49999999999999]]"
4830,pt_no4830,"[[-45.03002159371354], [-16.33599071031988], [26.49999999999999]]"
4831,pt_no4831,"[[-3.310810612464394], [-41.99324340308489], [26.49999999999999]]"
4832,pt_no4832,"[[-7.151861233239238], [2.50232304559427], [26.49999999999999]]"
4833,pt_no4833,"[[-10.89074011787342], [-1.929447601644625], [26.49999999999999]]"
4834,pt_no4834,"[[-10.91755770637989], [1.577294045943795], [26.49999999999999]]"
4835,pt_no4835,"[[-16.35805080982909], [-3.070604224948646], [25.89999999999999]]"
4836,pt_no4836,"[[-41.05954323452877], [-29.88732631010761], [25.900000000000002]]"
4837,pt_no4837,"[[11.68918938753561], [-36.99324340308519], [25.89999999999999]]"
4838,pt_no4838,"[[11.68918938753561], [-27.54879895864073], [25.89999999999999]]"
4839,pt_no4839,"[[11.68918938753561], [-18.10435451419627], [25.89999999999999]]"
4840,pt_no4840,"[[-18.31081061246439], [-36.99324340308519], [25.89999999999999]]"
4841,pt_no4841,"[[-28.31081061246439], [-36.99324340308519], [25.89999999999999]]"
4842,pt_no4842,"[[-23.58272196668347], [-28.4899774587949], [25.89999999999999]]"
4843,pt_no4843,"[[-13.31081061246439], [48.00675659691488], [26.49999999999999]]"
4844,pt_no4844,"[[-48.31081061246439], [19.67342326358154], [25.900000000000002]]"
4845,pt_no4845,"[[-48.31081061246439], [29.11786770802598], [25.900000000000002]]"
4846,pt_no4846,"[[-40.13168179894468], [24.39564548580378], [25.900000000000002]]"
4847,pt_no4847,"[[-18.31081061246439], [48.00675659691488], [25.89999999999999]]"
4848,pt_no4848,"[[-48.31081061246439], [-36.99324340308519], [25.900000000000002]]"
4849,pt_no4849,"[[-38.31081061246439], [-36.99324340308519], [25.89999999999999]]"
4850,pt_no4850,"[[11.68918938753561], [10.22897881913707], [25.89999999999999]]"
4851,pt_no4851,"[[11.68918938753561], [0.7845343746926119], [25.89999999999999]]"
4852,pt_no4852,"[[3.51006057401591], [5.506756596914858], [25.89999999999999]]"
4853,pt_no4853,"[[-23.41303532423761], [-1.839471877770826], [25.89999999999999]]"
4854,pt_no4854,"[[2.243219422686934], [-1.408724219992514], [25.89999999999999]]"
4855,pt_no4855,"[[-48.31081061246439], [-27.54879895864073], [25.900000000000002]]"
4856,pt_no4856,"[[-48.31081061246439], [48.0067565969149], [25.900000000000002]]"
4857,pt_no4857,"[[-38.31081061246439], [48.00675659691489], [25.900000000000002]]"
4858,pt_no4858,"[[-40.75928232228455], [40.81962810425078], [25.900000000000002]]"
4859,pt_no4859,"[[1.689189387535606], [-36.99324340308519], [25.89999999999999]]"
4860,pt_no4860,"[[-36.829701524078], [-21.37938991148296], [26.49999999999999]]"
4861,pt_no4861,"[[-12.43910659267821], [-14.78539998958738], [25.89999999999999]]"
4862,pt_no4862,"[[-17.03374092401763], [-19.28140469095432], [25.89999999999999]]"
4863,pt_no4863,"[[-10.40414670118748], [31.69411503579253], [25.89999999999999]]"
4864,pt_no4864,"[[-8.310810612464394], [-36.99324340308519], [25.89999999999999]]"
4865,pt_no4865,"[[-13.31996551029985], [20.11952043039457], [26.49999999999999]]"
4866,pt_no4866,"[[-16.47713828660111], [17.20125238318576], [26.49999999999999]]"
4867,pt_no4867,"[[-13.15830289682407], [16.11088678904687], [26.49999999999999]]"
4868,pt_no4868,"[[-32.21961976215064], [23.55782124459242], [25.900000000000002]]"
4869,pt_no4869,"[[-4.361038552580997], [-3.964976872866686], [25.89999999999999]]"
4870,pt_no4870,"[[-0.9237925911545339], [0.9991306610148811], [26.49999999999999]]"
4871,pt_no4871,"[[-23.31081061246439], [-41.99324340308489], [26.49999999999999]]"
4872,pt_no4872,"[[-29.45459728879435], [6.734542752684931], [25.89999999999999]]"
4873,pt_no4873,"[[-5.247429411624983], [-3.260931982489339], [26.49999999999999]]"
4874,pt_no4874,"[[0.8079648243662163], [-5.08258147209839], [26.49999999999999]]"
4875,pt_no4875,"[[-14.630413264483952], [9.765095991962449], [26.483328113085786]]"
4876,pt_no4876,"[[-14.18959901497412], [13.17459248328344], [26.49999999999999]]"
4877,pt_no4877,"[[-10.33961013958109], [11.59700405855657], [26.49999999999999]]"
4878,pt_no4878,"[[-33.31081061246439], [39.3465025590705], [25.900000000000002]]"
4879,pt_no4879,"[[-34.35167959053097], [28.29171426148248], [25.900000000000002]]"
4880,pt_no4880,"[[-3.214432613315239], [3.023295148832013], [25.89999999999999]]"
4881,pt_no4881,"[[-11.70090041793643], [8.006756596915082], [26.49999999999999]]"
4882,pt_no4882,"[[16.68918938753561], [8.006756596914983], [26.49999999999999]]"
4883,pt_no4883,"[[10.08476210363509], [4.77712422210633], [26.49999999999999]]"
4884,pt_no4884,"[[-22.04111308519344], [-21.51220504826448], [26.49999999999999]]"
4885,pt_no4885,"[[-29.03723657322051], [20.12654382384626], [25.89999999999999]]"
4886,pt_no4886,"[[-9.229392863946575], [-7.512993720486463], [26.49999999999999]]"
4887,pt_no4887,"[[-53.31081061246439], [8.006756596914997], [26.5]]"
4888,pt_no4888,"[[-45.03002159371354], [2.349503904149948], [26.49999999999999]]"
4889,pt_no4889,"[[-14.6581149285256], [6.237247875025234], [26.513091846052603]]"
4890,pt_no4890,"[[-38.96834833191615], [29.96423417520251], [26.49999999999999]]"
4891,pt_no4891,"[[-14.18959901497417], [2.838920710546748], [26.49999999999999]]"
4892,pt_no4892,"[[-11.93113665373701], [4.934467542124615], [26.49999999999999]]"
